59349.2283,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210514-0215-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210514-0214-e91.fits.fz
59350.8093,/astro/ullyses/lcogt_data/V-RU-LUP/cpt0m407-kb84-20210516-0130-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/cpt0m407-kb84-20210516-0124-e91.fits.fz
59351.2203,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210516-0223-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210516-0226-e91.fits.fz
59352.1628,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210517-0169-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210517-0193-e91.fits.fz
59353.196,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210518-0201-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210518-0189-e91.fits.fz
59356.2699,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210521-0266-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210521-0269-e91.fits.fz
59357.1495,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210522-0172-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210522-0171-e91.fits.fz
59358.1725,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210523-0153-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210523-0135-e91.fits.fz
59361.6346,/astro/ullyses/lcogt_data/V-RU-LUP/coj0m403-kb24-20210527-0227-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/coj0m403-kb24-20210527-0230-e91.fits.fz
59427.0571,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m412-kb26-20210731-0089-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m412-kb26-20210731-0092-e91.fits.fz
59428.9836,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210802-0078-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210802-0081-e91.fits.fz
59430.1494,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m412-kb26-20210803-0153-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m412-kb26-20210803-0156-e91.fits.fz
59430.9785,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210804-0082-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210804-0085-e91.fits.fz
59431.9842,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m412-kb26-20210805-0080-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m412-kb26-20210805-0083-e91.fits.fz
59432.9759,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m412-kb26-20210806-0077-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m412-kb26-20210806-0080-e91.fits.fz
59433.9885,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m412-kb26-20210807-0091-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m412-kb26-20210807-0094-e91.fits.fz
59434.972,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m412-kb26-20210808-0073-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m412-kb26-20210808-0076-e91.fits.fz
59435.9743,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m412-kb26-20210809-0075-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m412-kb26-20210809-0078-e91.fits.fz
59436.9717,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210810-0072-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210810-0075-e91.fits.fz
59437.071,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210810-0106-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210810-0109-e91.fits.fz
59437.9731,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m412-kb26-20210811-0073-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m412-kb26-20210811-0076-e91.fits.fz
59438.9782,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210812-0057-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210812-0060-e91.fits.fz
59439.9737,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210813-0071-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210813-0074-e91.fits.fz
59440.9713,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210814-0070-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210814-0073-e91.fits.fz
59441.9876,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210815-0069-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210815-0072-e91.fits.fz
59442.1215,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210815-0086-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210815-0072-e91.fits.fz
59442.4175,/astro/ullyses/lcogt_data/V-RU-LUP/coj0m403-kb24-20210816-0047-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/coj0m403-kb24-20210816-0046-e91.fits.fz
59442.4279,/astro/ullyses/lcogt_data/V-RU-LUP/coj0m403-kb24-20210816-0050-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/coj0m403-kb24-20210816-0046-e91.fits.fz
59442.4383,/astro/ullyses/lcogt_data/V-RU-LUP/coj0m403-kb24-20210816-0053-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/coj0m403-kb24-20210816-0046-e91.fits.fz
59442.4488,/astro/ullyses/lcogt_data/V-RU-LUP/coj0m403-kb24-20210816-0056-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/coj0m403-kb24-20210816-0046-e91.fits.fz
59442.4824,/astro/ullyses/lcogt_data/V-RU-LUP/coj0m403-kb24-20210816-0061-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/coj0m403-kb24-20210816-0064-e91.fits.fz
59442.973,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m412-kb26-20210816-0067-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m412-kb26-20210816-0070-e91.fits.fz
59443.3559,/astro/ullyses/lcogt_data/V-RU-LUP/coj0m403-kb24-20210817-0064-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/coj0m403-kb24-20210817-0067-e91.fits.fz
59443.4099,/astro/ullyses/lcogt_data/V-RU-LUP/coj0m403-kb24-20210817-0077-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/coj0m403-kb24-20210817-0076-e91.fits.fz
59443.4203,/astro/ullyses/lcogt_data/V-RU-LUP/coj0m403-kb24-20210817-0082-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/coj0m403-kb24-20210817-0076-e91.fits.fz
59443.4307,/astro/ullyses/lcogt_data/V-RU-LUP/coj0m403-kb24-20210817-0085-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/coj0m403-kb24-20210817-0076-e91.fits.fz
59443.4411,/astro/ullyses/lcogt_data/V-RU-LUP/coj0m403-kb24-20210817-0088-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/coj0m403-kb24-20210817-0076-e91.fits.fz
59443.9736,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210817-0064-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210817-0067-e91.fits.fz
59444.3563,/astro/ullyses/lcogt_data/V-RU-LUP/coj0m405-kb88-20210818-0064-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/coj0m405-kb88-20210818-0067-e91.fits.fz
59445.3704,/astro/ullyses/lcogt_data/V-RU-LUP/coj0m403-kb24-20210819-0072-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/coj0m403-kb24-20210819-0075-e91.fits.fz
59446.1111,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m412-kb26-20210819-0081-e91.fits.fz,
59446.4535,/astro/ullyses/lcogt_data/V-RU-LUP/coj0m403-kb24-20210820-0156-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/coj0m403-kb24-20210820-0159-e91.fits.fz
59446.9899,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m409-kb29-20210820-0088-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m409-kb29-20210820-0091-e91.fits.fz
59447.9794,/astro/ullyses/lcogt_data/V-RU-LUP/lsc0m412-kb26-20210821-0075-e91.fits.fz,/astro/ullyses/lcogt_data/V-RU-LUP-CAL/lsc0m412-kb26-20210821-0078-e91.fits.fz
